@RELATION Planes2D

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
1,-1,-1,0,-1,0,0,0,-1,-1,-2.391865102307797
1,-1,0,0,1,1,-1,0,-1,0,-0.3915253278503794
1,0,-1,1,1,-1,1,1,1,-1,2.33980735485013
1,-1,-1,1,0,0,1,0,0,1,-0.9617956020926322
1,-1,-1,0,0,0,-1,-1,-1,-1,-2.2991419437023106
-1,-1,1,1,-1,1,-1,-1,1,-1,-5.140950108745935
1,-1,-1,0,1,1,1,-1,0,-1,-1.5966122639002822
1,-1,-1,0,0,-1,-1,-1,1,0,-1.9303476684879155
-1,-1,1,-1,0,-1,0,0,-1,-1,-5.387779454929844
-1,1,1,-1,1,1,1,1,0,-1,3.6685857163561493
-1,0,1,1,0,1,-1,0,0,-1,-3.4634862601678247
-1,0,0,-1,0,0,0,0,-1,1,-3.2429737912254186
1,-1,-1,0,1,0,1,-1,1,0,-1.925294223738554
-1,0,-1,0,0,1,0,0,1,-1,1.0491112357827195
1,-1,1,1,-1,0,0,-1,-1,-1,2.622903760036924
-1,0,0,-1,0,1,-1,0,0,1,-0.9150556170387014
-1,0,0,-1,-1,1,0,1,1,-1,-3.074790621145866
-1,1,0,-1,1,-1,1,0,-1,-1,-2.9840608487040736
1,1,1,1,1,0,1,1,-1,-1,9.242162745380346
-1,0,-1,-1,-1,-1,0,0,-1,1,-6.733432157931222
1,-1,0,0,-1,1,-1,0,1,0,-0.4856581611171966
-1,1,0,0,1,0,-1,-1,0,-1,-1.1565989495369133
1,1,1,1,-1,0,0,0,1,-1,9.833403999403194
-1,-1,-1,0,1,0,0,1,0,0,0.48690280816885434
-1,-1,1,1,1,-1,-1,1,-1,1,-4.116220356494954
1,0,0,-1,-1,1,1,-1,1,0,0.7986408016383582
-1,0,0,1,0,-1,0,-1,1,-1,-3.5474094853426252
-1,1,0,1,0,1,1,1,0,1,0.21646187848918325
-1,0,1,0,0,0,-1,1,-1,-1,-3.424645839201493
1,0,1,0,-1,-1,0,1,0,1,4.263070834352286
1,0,1,-1,0,-1,0,1,1,-1,3.965740591055091
-1,1,1,0,-1,1,-1,0,1,-1,-4.817228505026459
1,1,-1,0,0,-1,1,0,0,0,5.1859454863326615
1,0,0,0,-1,1,-1,1,1,-1,2.908495311477004
-1,0,0,0,1,-1,-1,0,0,1,-4.109023813247097
1,0,-1,-1,0,1,-1,0,1,1,-0.9503035536623231
-1,-1,-1,-1,-1,1,1,0,0,0,-2.8886613707790167
1,-1,1,0,1,1,1,1,1,1,3.126384967697289
-1,-1,1,0,0,1,1,0,1,1,0.3334828740883694
1,-1,0,-1,0,1,0,1,0,-1,0.18113381058242872
-1,0,0,0,0,1,0,1,-1,-1,-0.36557144469027814
1,0,1,0,-1,-1,-1,1,-1,-1,5.413435254617719
-1,0,-1,1,0,0,0,1,-1,0,-4.053392835576348
-1,1,0,0,1,-1,0,-1,0,-1,-2.7480430585552584
1,0,1,-1,0,-1,0,1,1,-1,3.494545599751037
-1,-1,0,0,-1,0,-1,-1,0,0,-7.286605586066505
1,0,1,1,-1,1,0,0,0,-1,7.666950120325268
1,1,1,0,0,-1,0,-1,-1,1,8.965336101254497
-1,-1,1,0,0,-1,-1,1,1,1,-6.561805309500089
1,1,-1,0,-1,1,-1,0,0,0,2.709651550433026
1,0,0,-1,1,-1,1,-1,0,0,1.903661671144238
1,0,0,1,-1,1,-1,1,0,0,4.221232692394591
-1,-1,1,-1,0,0,1,1,0,0,-3.098475216237249
-1,-1,-1,0,1,0,1,1,-1,-1,1.3067323680915846
-1,0,0,1,-1,0,-1,0,1,-1,-7.1665507420986
-1,1,-1,0,-1,-1,0,1,1,0,-8.310509059438443
-1,1,-1,1,0,-1,-1,1,1,1,-4.76039049253707
1,1,-1,1,1,0,-1,1,-1,0,4.56624898614359
1,0,0,-1,1,0,-1,0,-1,1,2.48724627827925
1,-1,-1,1,0,1,0,1,0,1,-1.4253835372227734
1,0,-1,-1,1,-1,1,-1,0,-1,1.1686717404786524
1,1,-1,-1,0,-1,0,1,1,0,4.024450745103574
1,1,1,0,-1,1,1,-1,-1,0,7.846060194533458
1,-1,1,0,0,1,0,-1,0,1,3.001845260614365
-1,1,0,0,0,1,1,1,-1,1,-1.4283758884893563
1,-1,0,0,1,1,1,-1,-1,1,0.4150473049934054
-1,0,0,1,0,-1,-1,-1,-1,1,-6.124557234908321
1,1,0,0,-1,1,-1,0,0,0,7.0963730585435085
1,-1,-1,-1,1,1,-1,-1,-1,1,-3.496860782308808
-1,-1,1,0,0,1,0,0,0,0,-0.5836350157675242
-1,0,-1,0,1,1,0,-1,-1,-1,3.3143219535583603
-1,-1,-1,1,0,0,-1,-1,-1,1,-3.1974272140393754
1,0,0,0,-1,1,0,1,0,1,4.896356888746343
1,0,0,1,1,-1,1,1,1,-1,3.1841003450291794
1,0,1,-1,0,0,0,1,-1,-1,4.693969793194899
1,0,0,1,-1,1,0,0,0,-1,2.2050572176679384
1,0,1,1,0,0,1,-1,-1,1,5.122442612009321
-1,1,0,-1,0,-1,0,1,1,0,-5.7239929648703605
1,0,0,-1,1,-1,1,0,-1,1,1.6237863614285315
1,1,0,1,1,1,0,0,1,1,6.70485222279749
1,-1,-1,-1,1,1,-1,-1,-1,1,-2.309289509026502
1,-1,1,0,-1,1,1,-1,1,0,1.970232080076553
1,1,1,0,1,-1,-1,1,0,0,8.843282090711025
1,-1,-1,1,-1,0,-1,1,1,0,-1.7232772933812432
-1,0,1,-1,0,-1,-1,1,0,0,-4.808381204633425
1,-1,-1,1,-1,-1,1,1,0,-1,-1.872912696383795
1,1,-1,0,0,-1,1,-1,-1,0,2.6664380781819124
1,1,0,-1,0,0,1,-1,-1,-1,6.043854923265983
-1,1,1,0,0,0,-1,0,1,1,-4.4693185505979365
1,0,-1,1,-1,-1,-1,-1,-1,0,1.1759783159373818
1,1,0,0,-1,0,0,0,1,1,5.663526780585946
-1,1,-1,1,0,0,-1,1,-1,0,-4.296514079841323
-1,1,0,1,1,1,-1,-1,0,0,3.0374884165860867
1,0,0,-1,-1,1,0,0,-1,1,1.1975924195513423
-1,0,1,0,-1,1,0,1,1,1,-4.747764658664764
1,-1,-1,1,0,0,1,1,0,1,-1.758758141005897
-1,-1,-1,-1,1,0,1,1,-1,1,0.7103637943630441
1,-1,1,0,-1,-1,1,-1,1,0,1.1494132962513597
-1,-1,-1,1,1,0,-1,1,-1,1,-0.4323290510755421
-1,-1,-1,0,0,0,0,1,1,-1,-3.717770429832803
1,0,-1,0,1,0,-1,1,-1,1,0.7642447443261129
-1,0,-1,-1,1,1,0,-1,0,1,1.7416348728013413
-1,0,-1,-1,-1,1,1,0,1,1,-4.151224669327139
1,0,0,-1,0,1,-1,1,0,0,0.37106307137847283
-1,-1,1,0,-1,-1,-1,0,1,0,-6.894827165021743
1,1,-1,1,1,-1,-1,0,1,1,4.765249413771546
-1,-1,-1,-1,1,0,-1,0,-1,-1,-1.8719014015589652
1,-1,0,1,0,-1,1,0,1,1,3.302328904643989
1,0,0,1,-1,1,0,0,0,0,4.632933167205783
1,0,0,1,-1,1,0,-1,-1,0,4.028846446984635
1,-1,0,0,0,1,0,-1,0,-1,-0.684321382175936
-1,1,1,0,-1,-1,0,0,1,1,-9.199305221838827
1,1,-1,0,0,-1,-1,0,0,-1,2.877350197061548
-1,1,0,1,1,0,1,-1,1,1,1.613103923746844
1,0,0,1,1,-1,1,0,1,1,3.990871869540611
1,1,1,1,0,0,-1,0,-1,0,10.38537454769222
-1,-1,-1,-1,0,-1,0,0,-1,1,-5.35206163324727
1,1,-1,0,0,0,0,1,-1,-1,4.009615009256882
1,1,-1,0,0,-1,-1,0,0,1,2.8755510072822967
1,0,-1,0,0,0,-1,0,0,0,2.024696589393056
-1,1,-1,0,1,-1,1,-1,-1,0,-1.6902134895817902
-1,-1,1,1,-1,-1,0,0,1,1,-8.172301573181016
-1,0,1,0,1,1,-1,1,1,-1,1.639443173192745
1,0,-1,1,-1,1,0,-1,1,0,2.5862576376192163
-1,1,1,-1,0,0,-1,0,1,-1,-3.4013706483266506
1,1,-1,-1,1,0,1,0,1,1,2.8045055089834587
1,-1,1,1,1,-1,1,0,1,1,1.9111865584160928
-1,1,0,0,0,1,0,0,-1,1,-0.8264581888153698
1,0,1,-1,0,0,0,-1,1,1,3.312954174391064
1,1,0,0,-1,1,-1,1,-1,0,4.9238313766715605
1,0,-1,1,1,1,-1,1,-1,-1,2.7421927362354372
-1,0,1,-1,-1,-1,-1,1,-1,1,-7.888984208357895
1,-1,1,1,1,-1,-1,1,-1,0,2.7166113426559138
1,-1,-1,0,0,1,-1,0,0,-1,-2.014241280516199
1,-1,1,1,0,-1,1,0,-1,1,3.433935896256401
-1,-1,0,-1,1,-1,-1,1,0,1,-1.5037460288662818
1,0,-1,-1,-1,1,1,1,1,-1,0.5963455961129569
-1,-1,1,-1,0,0,1,0,1,1,-1.9869314941754734
1,0,1,-1,-1,0,0,0,1,-1,4.941477832684965
1,1,0,-1,-1,1,1,0,-1,-1,4.572400712554021
-1,0,-1,0,-1,0,0,-1,0,1,-7.18726940614849
1,-1,1,1,-1,1,-1,0,-1,0,1.6325594624987232
1,0,0,1,0,-1,-1,1,1,1,5.623494831336921
-1,1,1,0,-1,-1,0,1,0,1,-7.994287162226553
-1,0,-1,1,1,0,1,1,1,1,0.874933705026507
-1,0,-1,-1,1,1,-1,-1,1,0,0.8260343671031857
-1,0,1,-1,-1,1,0,-1,0,-1,-3.776122548237413
-1,0,0,1,0,0,-1,0,1,-1,-4.09221457681932
1,0,-1,-1,0,0,1,0,0,0,0.011909201868036944
1,-1,0,0,0,-1,0,-1,0,1,1.4887511933339082
1,1,-1,1,-1,1,0,-1,1,1,5.146065460931106
-1,-1,1,1,1,1,-1,-1,-1,1,0.5801472172382538
-1,1,0,-1,1,0,0,1,0,-1,-0.5379739190421096
-1,1,-1,1,-1,1,-1,1,1,0,-2.5944837811575994
1,1,-1,-1,-1,0,1,-1,1,-1,3.0442729413923204
-1,1,-1,1,-1,1,-1,-1,-1,-1,-3.6604243383703166
1,1,1,0,-1,1,1,0,0,0,7.250441679649144
-1,0,-1,0,-1,0,0,1,0,-1,-5.608311456593609
1,0,-1,-1,1,-1,0,1,0,0,1.086650499108494
1,-1,1,0,1,0,-1,-1,-1,1,2.3864659207073107
-1,-1,-1,0,0,1,-1,0,1,0,-2.0619732684999716
-1,-1,0,-1,-1,-1,1,-1,-1,0,-7.098607290916043
1,-1,0,1,-1,0,1,1,-1,1,0.239193138149296
1,1,-1,-1,-1,-1,0,0,-1,-1,3.6086434463053285
-1,1,0,0,0,1,-1,-1,-1,1,-0.6174630341458087
-1,1,0,0,-1,1,1,1,0,1,-2.333875574457892
-1,0,1,1,1,-1,-1,1,-1,1,-3.1199443616237255
1,1,0,0,-1,0,-1,1,1,0,7.223073065976941
-1,0,1,-1,-1,1,1,-1,0,0,-2.668510108715806
1,1,-1,1,-1,0,1,1,1,1,6.0591332691867095
-1,1,-1,1,-1,-1,1,-1,-1,-1,-6.897764776011995
1,0,1,1,0,1,1,1,0,1,6.592252469308309
1,0,1,1,0,1,1,-1,-1,1,7.307038115823507
1,0,1,0,-1,-1,-1,0,-1,0,6.1533093137187205
-1,-1,0,-1,1,-1,-1,1,0,-1,-1.9088131620835718
-1,0,0,0,-1,1,1,-1,-1,0,-1.726370869997069
1,-1,-1,1,-1,-1,-1,0,1,1,-0.9147350265129113
-1,1,1,0,-1,0,0,0,-1,-1,-6.549793286113727
1,0,-1,1,1,1,1,1,-1,0,3.1368153297780466
-1,-1,0,-1,1,0,-1,-1,-1,-1,-0.8496021346297099
-1,1,0,1,-1,0,1,-1,1,0,-2.6559622400479803
-1,-1,-1,0,0,1,-1,-1,1,0,-4.002935349716383
1,1,1,1,0,1,1,-1,-1,1,9.109362270188754
1,1,-1,0,1,-1,1,0,0,-1,3.1415967179381195
1,1,-1,0,0,1,1,-1,0,1,2.7587777341195157
-1,0,1,0,1,1,0,0,-1,-1,2.389789047618119
-1,-1,1,-1,0,0,1,1,-1,-1,-0.5539382695447916
-1,0,-1,-1,-1,0,0,1,1,0,-5.8051058539712495
-1,0,0,1,0,-1,0,-1,-1,1,-5.618716128403214
-1,0,-1,-1,1,-1,1,0,0,1,-1.1592983928723104
1,1,0,1,1,0,-1,-1,1,1,8.045006489725708
-1,-1,0,1,1,1,0,-1,0,0,-0.43248214494006465
-1,-1,1,0,0,0,0,1,-1,1,-4.088374606087801
-1,0,1,0,1,0,0,-1,-1,1,0.4684486748037747
-1,0,1,1,-1,1,-1,-1,1,1,-4.44500243652238
-1,0,0,0,1,0,1,-1,0,0,1.2592607137247949
1,1,-1,1,-1,-1,0,0,-1,-1,5.637438737574134
-1,1,0,-1,-1,0,0,-1,0,-1,-6.556938694061283
1,0,1,0,-1,0,0,1,1,1,5.729108259581702
1,1,-1,1,1,0,-1,0,0,0,5.165195006830328
-1,-1,-1,0,1,1,-1,-1,0,0,1.750688746317493
1,0,-1,0,0,1,0,-1,1,-1,1.8337282728055133
-1,-1,1,1,1,1,1,0,1,0,2.1130590981586135
1,0,1,1,-1,-1,1,0,0,0,7.188934154616331
1,-1,1,0,-1,1,-1,0,1,1,2.1930149255422355
1,-1,1,0,-1,-1,0,0,-1,1,2.1366540568123225
1,0,-1,-1,-1,0,1,1,1,1,0.4804099537395721
-1,-1,0,-1,1,0,0,0,0,0,0.12623300321800388
1,1,-1,0,0,0,0,0,1,-1,2.876229032581462
-1,-1,0,-1,0,-1,0,1,-1,1,-4.861669910718181
-1,1,-1,0,-1,0,0,0,-1,1,-4.715091892728623
1,0,-1,1,-1,1,0,1,-1,0,1.6201089088501281
1,1,0,-1,1,-1,1,1,0,1,5.8440289245030606
1,1,0,1,-1,0,0,1,1,-1,7.792277868038399
1,-1,0,1,1,0,-1,-1,-1,-1,-0.202953312166545
-1,0,1,-1,1,0,-1,1,0,0,-1.4259622589051741
-1,-1,1,0,0,-1,1,-1,0,-1,-4.734881352070218
1,1,-1,0,0,-1,0,-1,-1,1,2.6918678160067078
-1,0,0,0,1,-1,1,0,1,-1,-0.9841847039980949
-1,0,1,0,-1,-1,-1,1,0,1,-8.718365153937482
-1,0,0,1,-1,-1,0,0,0,1,-8.26754803613532
-1,-1,0,-1,1,1,-1,0,1,0,0.9970098046352454
-1,-1,1,-1,-1,0,1,1,-1,1,-5.168126215460842
-1,1,1,-1,0,-1,1,-1,0,0,-3.552215904843453
-1,1,1,-1,0,0,1,-1,-1,-1,-0.975916509536507
1,-1,0,1,-1,1,0,1,1,0,2.143120800182924
-1,0,1,0,1,1,-1,0,0,0,0.5681327795558273
-1,-1,1,-1,1,0,1,0,0,0,1.3675067163483177
1,0,-1,-1,-1,1,-1,0,-1,0,0.3576226402939445
-1,0,0,0,0,0,0,-1,0,-1,-3.318228735937035
-1,0,-1,1,0,0,-1,1,0,1,-4.253840100691127
-1,0,0,-1,-1,-1,0,1,-1,-1,-8.527399355600249
1,-1,0,0,-1,-1,-1,0,-1,1,-0.6317257083477233
1,0,-1,1,-1,1,-1,1,1,1,3.086398378529857
1,0,-1,0,1,1,0,-1,1,0,-1.2795325252823146
-1,-1,0,-1,1,1,1,1,-1,0,3.200999147625326
-1,1,-1,-1,-1,0,-1,-1,-1,0,-6.645792172928799
1,-1,0,1,-1,0,1,-1,0,0,1.14011194506767
-1,0,1,-1,0,-1,-1,-1,1,0,-5.723956234032824
-1,1,1,-1,0,0,-1,1,0,-1,-4.603177809568169
1,0,1,1,0,1,1,1,0,-1,7.748241465334453
1,1,-1,0,-1,1,-1,1,1,0,3.346103513700341
1,1,1,-1,1,-1,1,1,1,1,6.780749207894108
1,0,0,1,1,1,0,1,1,1,4.337037079894526
-1,-1,-1,1,0,1,-1,-1,1,1,-0.9897511480883472
-1,0,0,0,0,-1,-1,-1,0,1,-5.238616574385447
1,1,1,-1,-1,-1,1,0,-1,0,7.644171118618848
1,-1,-1,-1,-1,0,1,0,0,-1,-2.9933337612231545
-1,1,-1,-1,0,1,0,-1,0,1,-0.051743628763393
1,0,0,-1,-1,1,-1,-1,-1,0,2.2121918391536606
-1,-1,-1,0,-1,1,-1,-1,0,-1,-4.652379156634492
1,0,-1,0,-1,1,0,0,0,-1,0.9730377117872069
-1,0,0,1,1,1,0,0,0,0,0.964071888585651
1,-1,1,-1,1,1,1,-1,0,-1,0.25298444936922704
1,1,0,-1,-1,1,1,1,0,0,4.752482461786799
1,0,0,1,1,-1,-1,1,0,0,3.760925671310866
1,1,0,1,1,0,0,0,-1,0,7.651938624886666
-1,0,-1,-1,-1,1,1,0,-1,-1,-2.5863596084134977
1,0,1,-1,1,1,1,1,1,1,3.3576145666722073
1,1,0,-1,-1,-1,1,0,0,-1,4.856605880564296
1,-1,0,1,1,0,-1,0,0,0,3.686922508894814
1,0,1,0,0,1,1,0,0,1,3.846795634813167
1,1,-1,1,1,-1,0,1,0,0,3.667238357651323
1,-1,1,-1,0,1,-1,1,1,1,3.58457911570257
-1,-1,1,-1,-1,-1,0,0,-1,0,-7.225935447531345
1,-1,0,0,-1,1,1,0,1,0,0.4510416640275602
1,1,-1,1,-1,-1,-1,1,1,1,4.828011174591464
1,1,1,-1,1,0,1,-1,-1,1,6.3306365563521405
1,1,0,0,1,1,1,0,1,1,6.859513518689548
1,1,1,-1,0,-1,1,-1,1,-1,4.889778898580956
1,0,-1,-1,0,0,-1,-1,-1,1,0.2637222785289304
1,0,-1,-1,-1,1,1,0,0,0,0.6847195504127339
-1,1,1,0,-1,0,0,1,1,0,-5.1214095918225135
-1,-1,1,1,1,1,1,0,-1,-1,4.2066250802736604
-1,1,1,0,0,1,1,1,0,1,-0.9306809031247155
-1,0,0,1,-1,0,0,-1,-1,-1,-6.914812578352206
-1,0,0,0,-1,0,1,0,1,-1,-4.514317840522424
1,1,-1,-1,-1,1,1,1,1,0,1.6700271212147733
-1,0,1,1,1,-1,0,-1,0,1,-2.226451908486963
1,0,1,-1,0,0,1,-1,0,0,4.559489433067563
1,1,1,1,0,1,1,0,1,0,8.721132927422778
-1,1,1,1,0,0,-1,1,0,0,-4.559447995929291
1,0,0,-1,0,0,-1,0,1,-1,3.2256862735655414
1,0,1,0,-1,0,-1,-1,-1,1,5.258036092383721
-1,-1,-1,0,0,0,0,1,0,1,-2.3559525316556673
-1,-1,-1,-1,0,1,1,0,0,0,0.09078482450089509
1,1,0,0,-1,0,0,0,0,0,4.746798208884828
1,0,1,1,1,1,-1,-1,0,-1,7.656951859767165
1,1,-1,0,-1,1,0,1,-1,1,3.611920740488861
1,-1,-1,1,0,0,0,-1,0,-1,-1.706267718690853
-1,0,1,-1,0,0,0,-1,0,-1,-1.9163539313048936
1,0,-1,0,1,1,1,1,-1,0,-0.5288099978861447
-1,0,-1,0,1,1,0,1,1,1,1.0106640048335396
1,1,0,0,0,1,-1,-1,1,0,5.23971874897618
1,0,0,-1,-1,-1,1,0,1,0,2.4161571744346757
-1,-1,0,-1,-1,-1,1,0,1,-1,-6.31454165955939
-1,-1,1,0,-1,0,-1,-1,0,0,-5.863307593079196
-1,-1,0,-1,1,0,0,0,0,1,-0.9048275052310158
-1,-1,1,1,0,-1,-1,0,0,1,-5.579000104314623
1,0,-1,1,0,-1,0,-1,0,-1,1.9455449615254017
1,-1,-1,0,1,0,1,1,-1,0,-1.7822105768444483
1,1,-1,1,0,-1,0,-1,-1,0,6.348903648893626
1,1,-1,1,1,1,-1,-1,0,1,4.314363992825958
1,-1,1,1,1,0,-1,-1,1,-1,4.76404932690936
-1,-1,1,1,1,-1,-1,0,-1,-1,-2.774388027252788
1,-1,1,0,-1,0,1,1,0,1,1.7224442808769924
1,-1,-1,0,0,1,1,1,-1,1,-3.27022233031646
-1,0,-1,0,0,0,1,1,1,-1,-0.7962511398744507
-1,1,-1,-1,-1,-1,-1,-1,0,1,-10.017569305332222
-1,0,0,0,1,1,-1,1,0,1,1.5084831015743663
1,1,0,0,1,1,1,-1,0,1,6.234417125206422
1,0,1,1,-1,1,1,-1,0,1,5.118137914885717
1,0,1,-1,-1,0,0,-1,1,0,4.613950815282305
1,1,1,-1,1,1,1,1,-1,0,6.290957706321018
1,1,0,0,-1,1,0,-1,-1,-1,6.347700386415628
-1,0,0,0,0,-1,1,0,-1,-1,-3.022089823007976
1,-1,0,0,1,0,0,1,-1,-1,1.5130435275806553
-1,-1,1,0,0,0,-1,1,0,1,-3.976900726889759
-1,0,0,1,1,0,0,1,-1,1,1.1841949697859944
-1,1,0,-1,1,-1,1,0,-1,1,-0.40741503956755054
1,-1,1,-1,-1,1,0,1,0,-1,0.6218896586109306
-1,-1,0,-1,1,0,1,-1,-1,1,1.0158564113599975
1,1,-1,-1,-1,-1,-1,0,0,-1,3.1697858011680915
1,1,0,1,-1,1,1,-1,-1,0,7.000965592934406
1,0,-1,1,1,1,1,-1,0,0,2.6862211773777647
-1,-1,-1,0,-1,-1,-1,0,1,-1,-8.286642006877909
1,-1,-1,-1,-1,-1,0,-1,-1,1,-2.701665019203902
1,1,0,0,-1,1,-1,0,1,-1,5.645614889753626
1,-1,1,0,1,-1,1,-1,0,-1,0.6378698333812833
-1,-1,-1,1,-1,0,0,-1,0,-1,-5.642128107140587
1,-1,-1,0,-1,1,0,1,0,-1,-0.7004584524134785
-1,0,-1,-1,0,-1,-1,1,0,-1,-6.009308346755918
-1,-1,0,-1,-1,-1,1,0,0,0,-6.847100175687883
1,1,-1,0,0,0,0,-1,-1,1,4.770584059276353
-1,1,-1,0,-1,0,-1,1,1,-1,-8.11404728867363
-1,0,0,-1,-1,1,0,-1,-1,-1,-3.8755342322256796
1,1,1,-1,-1,-1,-1,0,1,1,5.008527967351355
-1,-1,0,-1,-1,0,-1,0,0,-1,-6.366738681085393
-1,1,-1,1,1,1,1,0,1,1,3.708746167722537
-1,1,-1,0,0,1,-1,0,0,1,-1.3476014735219803
1,1,-1,0,0,1,-1,0,1,1,5.092386204193198
-1,-1,0,0,1,0,0,-1,0,0,-0.7889471326731469
-1,-1,1,-1,0,1,0,0,-1,-1,-1.5047156415340739
1,-1,1,-1,0,1,1,-1,0,0,1.553984770397007
1,0,0,0,-1,1,1,-1,-1,1,2.241257512092434
1,-1,0,0,1,0,1,0,1,0,-0.11721798949840628
-1,-1,0,0,0,1,1,-1,-1,0,-0.9830651775097408
1,1,-1,0,0,-1,0,1,0,-1,4.449367874700598
1,1,1,1,1,1,1,-1,0,0,7.7170331081195425
-1,1,1,1,0,0,-1,-1,-1,-1,-2.3194364344937783
-1,0,0,-1,1,1,-1,0,0,-1,0.15311462377752005
-1,1,0,1,0,0,-1,1,-1,0,-5.6035431602623635
1,1,1,0,1,0,-1,-1,1,0,6.896197689337537
-1,-1,-1,0,-1,-1,-1,1,1,1,-8.41330447987602
-1,-1,1,0,-1,-1,-1,0,1,1,-10.195281415913017
1,0,1,0,-1,0,1,0,0,1,4.2107836296342365
-1,0,-1,0,1,0,1,1,-1,0,0.36087049373090985
1,-1,-1,0,1,1,-1,1,-1,1,-0.08933075230872922
1,-1,-1,-1,0,-1,1,0,-1,0,-4.972848933820014
-1,0,-1,1,-1,-1,1,1,-1,0,-6.890952521016741
1,0,-1,-1,-1,-1,0,0,-1,0,-0.2213188744023398
-1,-1,0,1,1,-1,1,-1,1,1,-2.448589514819429
-1,0,0,1,-1,1,-1,1,1,1,-6.190123439317138
1,-1,0,1,0,1,-1,0,-1,-1,1.7493549277447262
-1,0,1,0,1,1,0,0,-1,0,1.543602253360033
-1,0,1,1,1,1,0,-1,-1,-1,3.578810352820995
1,-1,0,-1,0,0,1,1,0,-1,-1.0966275171450248
1,0,1,0,-1,1,0,-1,0,0,3.408641489257099
1,1,1,1,1,0,1,1,-1,1,7.896341112822137
-1,-1,-1,-1,1,1,0,0,0,1,3.486320975802416
-1,0,-1,0,1,-1,0,1,-1,-1,-1.920490855385625
1,1,-1,0,0,1,0,0,1,0,5.31723973375895
-1,0,-1,-1,1,1,1,0,-1,-1,4.7847033231503175
-1,1,0,1,1,0,1,1,0,0,2.264713078853866
1,-1,-1,1,-1,-1,-1,1,1,1,-1.8400366139023656
1,0,1,-1,0,-1,0,-1,1,1,4.31349834801696
-1,0,-1,-1,0,-1,0,1,-1,1,-7.441670084328287
1,-1,-1,0,0,0,0,1,1,1,-1.867342164727403
1,0,1,0,-1,1,-1,0,1,-1,3.3059425837135725
1,-1,-1,1,-1,1,1,1,0,1,-1.075522050873716
1,-1,-1,1,1,1,-1,0,1,0,-0.3914112734357471
1,0,1,1,1,0,1,-1,1,1,6.198709339236489
1,1,1,-1,-1,0,-1,1,0,1,6.715040139054386
-1,1,-1,1,-1,-1,1,1,1,-1,-6.6607292301560586
1,-1,1,0,1,-1,0,0,0,-1,1.3978912781319797
1,-1,0,1,-1,-1,0,1,0,-1,1.9876162277500313
1,1,-1,0,0,1,-1,0,1,0,3.1607901747662606
-1,1,0,-1,0,1,0,-1,1,0,-1.6920976238432268
-1,-1,0,-1,-1,0,-1,0,0,1,-6.284580064078632
1,0,-1,0,-1,-1,0,-1,-1,0,1.2720083613058175
1,1,0,-1,0,0,0,-1,1,1,5.224169124387205
-1,1,1,1,1,0,-1,-1,1,-1,-1.9862134003150935
-1,1,1,0,1,1,0,1,1,0,1.6843703611402696
1,-1,-1,1,-1,1,1,0,1,0,0.43788350250927177
1,-1,-1,0,0,0,1,1,-1,1,-0.1250855045593411
1,1,-1,-1,0,-1,-1,1,-1,0,1.142535859614649
-1,-1,-1,0,0,0,0,1,1,-1,-3.8394935856689676
-1,1,0,0,1,1,-1,1,-1,0,2.0427912654247598
1,0,1,-1,1,1,0,1,1,-1,3.9911877846133685
-1,-1,-1,1,-1,-1,-1,1,1,0,-8.536821551203056
-1,1,-1,-1,-1,0,0,1,1,1,-7.288430767534242
1,0,1,0,0,-1,0,-1,-1,-1,3.9358066201715456
-1,0,1,-1,-1,-1,-1,0,-1,-1,-10.879136455289759
-1,-1,1,-1,0,0,1,0,-1,-1,0.0499090085094962
1,-1,-1,0,0,1,1,0,1,0,-2.477862248124019
1,-1,1,-1,-1,1,1,-1,0,1,0.8823236978229608
-1,0,0,-1,-1,1,0,0,0,0,-3.2373133441371604
1,1,-1,0,0,1,1,-1,-1,-1,4.359468306363524
1,0,1,-1,0,-1,1,0,-1,-1,4.153945200340703
-1,-1,0,-1,1,1,1,0,-1,-1,2.7860059675319486
-1,1,-1,0,1,-1,1,-1,0,1,-1.3997502310202927
-1,1,0,0,-1,-1,1,0,-1,0,-7.997235689105466
-1,-1,1,-1,1,-1,0,1,0,1,-2.789224780060265
1,-1,1,-1,0,-1,1,0,-1,-1,1.75930371186063
-1,1,-1,-1,0,-1,1,-1,-1,-1,-4.25777865695523
1,1,-1,-1,1,-1,-1,0,0,0,1.5168661994803354
1,1,-1,0,-1,0,1,1,-1,1,3.912956100705137
1,-1,1,1,-1,1,0,0,-1,1,1.7398812149828689
-1,1,1,0,0,0,0,0,1,1,-2.8461793314682207
-1,-1,1,0,-1,0,1,1,1,1,-3.8398798799962948
-1,0,1,-1,-1,1,0,-1,0,0,-3.238358020566186
-1,1,0,1,0,-1,0,1,1,0,-6.480459633495212
-1,0,-1,-1,1,0,0,1,0,0,0.41661494224363643
1,-1,-1,-1,1,0,-1,-1,0,1,-2.1539160584834627
-1,1,1,-1,-1,0,0,-1,0,-1,-5.267718736805364
